image,text,confidence,bbox,price_cny,price_usd,shipping_price,bid_times
微信图片_20251122072928_96_1274.png,#249,0.2389,"[[np.int32(667), np.int32(381)], [np.int32(711), np.int32(381)], [np.int32(711), np.int32(397)], [np.int32(667), np.int32(397)]]",,,,
微信图片_20251122072928_96_1274.png,JA MORANT,0.3462,"[[np.int32(401), np.int32(397)], [np.int32(507), np.int32(397)], [np.int32(507), np.int32(415)], [np.int32(401), np.int32(415)]]",,,,
微信图片_20251122072928_96_1274.png,MINT,0.9147,"[[np.int32(665), np.int32(397)], [np.int32(709), np.int32(397)], [np.int32(709), np.int32(413)], [np.int32(665), np.int32(413)]]",,,,
微信图片_20251122072928_96_1274.png,PURPLE PRIZN,0.4497,"[[np.int32(401), np.int32(411)], [np.int32(525), np.int32(411)], [np.int32(525), np.int32(431)], [np.int32(401), np.int32(431)]]",,,,
微信图片_20251122072928_96_1274.png,64209652,0.9779,"[[np.int32(625), np.int32(425)], [np.int32(713), np.int32(425)], [np.int32(713), np.int32(445)], [np.int32(625), np.int32(445)]]",,,,
微信图片_20251122072928_96_1274.png,1e,0.3218,"[[np.int32(564), np.int32(626)], [np.int32(596), np.int32(626)], [np.int32(596), np.int32(652)], [np.int32(564), np.int32(652)]]",,,,
微信图片_20251122072928_96_1274.png,MUAANI,0.6034,"[[np.int32(536), np.int32(894)], [np.int32(612), np.int32(894)], [np.int32(612), np.int32(920)], [np.int32(536), np.int32(920)]]",,,,
微信图片_20251122072928_96_1274.png,Confidence: 0.0000,0.0,"[[np.int32(513), np.int32(929)], [np.int32(597), np.int32(929)], [np.int32(597), np.int32(945)], [np.int32(513), np.int32(945)]]",,,,
微信图片_20251122072928_96_1274.png,小柴拍卖,0.2335,"[[np.int32(511), np.int32(1043)], [np.int32(783), np.int32(1043)], [np.int32(783), np.int32(1107)], [np.int32(511), np.int32(1107)]]",,,,
微信图片_20251122072928_96_1274.png,拍,0.9829,"[[np.int32(408), np.int32(1118)], [np.int32(440), np.int32(1118)], [np.int32(440), np.int32(1142)], [np.int32(408), np.int32(1142)]]",,,,
微信图片_20251122072928_96_1274.png,耕卫海高端域屋卡,0.0042,"[[np.int32(533), np.int32(1117)], [np.int32(797), np.int32(1117)], [np.int32(797), np.int32(1155)], [np.int32(533), np.int32(1155)]]",,,,
微信图片_20251122072928_96_1274.png,结束时间:2025-02-16 21:15:00,0.7938,"[[np.int32(54), np.int32(1258)], [np.int32(632), np.int32(1258)], [np.int32(632), np.int32(1312)], [np.int32(54), np.int32(1312)]]",,,,
微信图片_20251122072928_96_1274.png,2019-20 Panini Prizm Ja Morant RC,0.7394,"[[np.int32(57), np.int32(1341)], [np.int32(981), np.int32(1341)], [np.int32(981), np.int32(1402)], [np.int32(57), np.int32(1402)]]",,,,
微信图片_20251122072928_96_1274.png,(小小,0.54,"[[np.int32(1011), np.int32(1337)], [np.int32(1097), np.int32(1337)], [np.int32(1097), np.int32(1401)], [np.int32(1011), np.int32(1401)]]",,,,
微信图片_20251122072928_96_1274.png,柴拍卖1 pz系列  贾莫兰特 人气王 紫折,0.1424,"[[np.int32(54), np.int32(1401)], [np.int32(986), np.int32(1401)], [np.int32(986), np.int32(1478)], [np.int32(54), np.int32(1478)]]",,,,
微信图片_20251122072928_96_1274.png,灰熊 评级卡 新秀65 /75  收藏凑套必,0.5039,"[[np.int32(190), np.int32(1472)], [np.int32(1076), np.int32(1472)], [np.int32(1076), np.int32(1546)], [np.int32(190), np.int32(1546)]]",,,,
微信图片_20251122072928_96_1274.png,备 WNVI,0.7696,"[[np.int32(59), np.int32(1549)], [np.int32(283), np.int32(1549)], [np.int32(283), np.int32(1613)], [np.int32(59), np.int32(1613)]]",,,,
微信图片_20251122072928_96_1274.png,"半10,250.00",0.8119,"[[np.int32(50), np.int32(1636)], [np.int32(449), np.int32(1636)], [np.int32(449), np.int32(1723)], [np.int32(50), np.int32(1723)]]",10250.0,,,
微信图片_20251122072928_96_1274.png,"~ $1,410.40",0.7592,"[[np.int32(54), np.int32(1722)], [np.int32(298), np.int32(1722)], [np.int32(298), np.int32(1772)], [np.int32(54), np.int32(1772)]]",,1410.4,,
微信图片_20251122072928_96_1274.png,怂43  次竞价,0.1378,"[[np.int32(58), np.int32(1786)], [np.int32(284), np.int32(1786)], [np.int32(284), np.int32(1840)], [np.int32(58), np.int32(1840)]]",,,,43.0
微信图片_20251122072928_96_1274.png,运费: 半18.00,0.5096,"[[np.int32(78), np.int32(1880)], [np.int32(320), np.int32(1880)], [np.int32(320), np.int32(1928)], [np.int32(78), np.int32(1928)]]",,,18.0,
微信图片_20251122072928_96_1274.png,商品属性,0.9897,"[[np.int32(56), np.int32(2010)], [np.int32(232), np.int32(2010)], [np.int32(232), np.int32(2066)], [np.int32(56), np.int32(2066)]]",,,,
微信图片_20251122072928_96_1274.png,商品编号,0.9957,"[[np.int32(56), np.int32(2108)], [np.int32(220), np.int32(2108)], [np.int32(220), np.int32(2160)], [np.int32(56), np.int32(2160)]]",,,,
微信图片_20251122072928_96_1274.png,250211173402847,0.9847,"[[np.int32(355), np.int32(2111)], [np.int32(687), np.int32(2111)], [np.int32(687), np.int32(2155)], [np.int32(355), np.int32(2155)]]",,,,
微信图片_20251122072928_96_1274.png,曾经的老卡迷,0.9128,"[[np.int32(239), np.int32(2267)], [np.int32(535), np.int32(2267)], [np.int32(535), np.int32(2331)], [np.int32(239), np.int32(2331)]]",,,,
微信图片_20251122072928_96_1274.png,宵,0.0988,"[[np.int32(904), np.int32(2290)], [np.int32(988), np.int32(2290)], [np.int32(988), np.int32(2368)], [np.int32(904), np.int32(2368)]]",,,,
微信图片_20251122072928_96_1274.png,企业商户,0.9701,"[[np.int32(253), np.int32(2349)], [np.int32(377), np.int32(2349)], [np.int32(377), np.int32(2389)], [np.int32(253), np.int32(2389)]]",,,,
微信图片_20251122072928_96_1274.png,好评率,0.7956,"[[np.int32(181), np.int32(2465)], [np.int32(289), np.int32(2465)], [np.int32(289), np.int32(2507)], [np.int32(181), np.int32(2507)]]",,,,
微信图片_20251122072928_96_1274.png,好评数,0.9787,"[[np.int32(533), np.int32(2465)], [np.int32(643), np.int32(2465)], [np.int32(643), np.int32(2507)], [np.int32(533), np.int32(2507)]]",,,,
微信图片_20251122072928_96_1274.png,差评数,0.9771,"[[np.int32(889), np.int32(2465)], [np.int32(997), np.int32(2465)], [np.int32(997), np.int32(2509)], [np.int32(889), np.int32(2509)]]",,,,
微信图片_20251122072928_96_1274.png,99.8796,0.476,"[[np.int32(154), np.int32(2514)], [np.int32(316), np.int32(2514)], [np.int32(316), 2556], [np.int32(154), 2556]]",,,,
微信图片_20251122072928_96_1274.png,0Sa9,0.6985,"[[np.float64(54.12649295349734), np.float64(1490.2553746325905)], [np.float64(188.18775887778048), np.float64(1479.7271358001822)], [np.float64(188.87350704650265), np.float64(1539.7446253674095)], [np.float64(54.81224112221952), np.float64(1550.2728641998178)]]",,,,
微信图片_20251122072928_96_1274.png,商品己售出,0.7064,"[[np.float64(912.3585363632978), np.float64(1669.0343881786703)], [np.float64(1099.996057474615), np.float64(1724.7825264128378)], [np.float64(1083.6414636367022), np.float64(1773.9656118213297)], [np.float64(895.003942525385), np.float64(1718.2174735871622)]]",,,,
微信图片_20251122072928_96_1274.png,7,0.0013,"[[np.float64(142.2562854188427), np.float64(2308.55879958638)], [np.float64(202.47354005793142), np.float64(2298.3024725092628)], [np.float64(206.7437145811573), np.float64(2327.44120041362)], [np.float64(146.52645994206858), np.float64(2336.6975274907372)]]",,,,
微信图片_20251122072929_97_1274.png,令 @夕,0.0243,"[[np.int32(918), np.int32(62)], [np.int32(1064), np.int32(62)], [np.int32(1064), np.int32(114)], [np.int32(918), np.int32(114)]]",,,,
微信图片_20251122072929_97_1274.png,商品,0.9864,"[[np.int32(538), np.int32(202)], [np.int32(640), np.int32(202)], [np.int32(640), np.int32(258)], [np.int32(538), np.int32(258)]]",,,,
微信图片_20251122072929_97_1274.png,201920PANITI FRIZI,0.2705,"[[np.int32(517), np.int32(375)], [np.int32(645), np.int32(375)], [np.int32(645), np.int32(389)], [np.int32(517), np.int32(389)]]",,,,
微信图片_20251122072929_97_1274.png,PRZS ORAIGL,0.1306,"[[np.int32(517), np.int32(389)], [np.int32(617), np.int32(389)], [np.int32(617), np.int32(403)], [np.int32(517), np.int32(403)]]",,,,
微信图片_20251122072929_97_1274.png,9.5,0.4969,"[[np.int32(724), np.int32(374)], [np.int32(788), np.int32(374)], [np.int32(788), np.int32(422)], [np.int32(724), np.int32(422)]]",,,,
微信图片_20251122072929_97_1274.png,(),0.0599,"[[np.int32(428), np.int32(384)], [np.int32(490), np.int32(384)], [np.int32(490), np.int32(438)], [np.int32(428), np.int32(438)]]",,,,
微信图片_20251122072929_97_1274.png,#249 Ja MORAIT,0.025,"[[np.int32(517), np.int32(403)], [np.int32(615), np.int32(403)], [np.int32(615), np.int32(417)], [np.int32(517), np.int32(417)]]",,,,
微信图片_20251122072929_97_1274.png,CENTERING,0.6997,"[[np.int32(517), np.int32(427)], [np.int32(579), np.int32(427)], [np.int32(579), np.int32(443)], [np.int32(517), np.int32(443)]]",,,,
微信图片_20251122072929_97_1274.png,CORICRS 95,0.2904,"[[np.int32(621), np.int32(429)], [np.int32(693), np.int32(429)], [np.int32(693), np.int32(443)], [np.int32(621), np.int32(443)]]",,,,
微信图片_20251122072929_97_1274.png,GEN MINT,0.3083,"[[np.int32(727), np.int32(423)], [np.int32(783), np.int32(423)], [np.int32(783), np.int32(437)], [np.int32(727), np.int32(437)]]",,,,
微信图片_20251122072929_97_1274.png,BECKET,0.8948,"[[np.int32(425), np.int32(439)], [np.int32(499), np.int32(439)], [np.int32(499), np.int32(457)], [np.int32(425), np.int32(457)]]",,,,
微信图片_20251122072929_97_1274.png,EUGES,0.2258,"[[np.int32(517), np.int32(441)], [np.int32(555), np.int32(441)], [np.int32(555), np.int32(455)], [np.int32(517), np.int32(455)]]",,,,
微信图片_20251122072929_97_1274.png,SUACE,0.785,"[[np.int32(621), np.int32(443)], [np.int32(671), np.int32(443)], [np.int32(671), np.int32(457)], [np.int32(621), np.int32(457)]]",,,,
微信图片_20251122072929_97_1274.png,001210432a,0.1925,"[[np.int32(721), np.int32(439)], [np.int32(793), np.int32(439)], [np.int32(793), np.int32(453)], [np.int32(721), np.int32(453)]]",,,,
微信图片_20251122072929_97_1274.png,阳,0.0304,"[[np.int32(734), np.int32(540)], [np.int32(762), np.int32(540)], [np.int32(762), np.int32(566)], [np.int32(734), np.int32(566)]]",,,,
微信图片_20251122072929_97_1274.png,MRI,0.0362,"[[np.int32(588), np.int32(922)], [np.int32(664), np.int32(922)], [np.int32(664), np.int32(946)], [np.int32(588), np.int32(946)]]",,,,
微信图片_20251122072929_97_1274.png,GRI7LIE,0.0726,"[[np.int32(563), np.int32(955)], [np.int32(661), np.int32(955)], [np.int32(661), np.int32(971)], [np.int32(563), np.int32(971)]]",,,,
微信图片_20251122072929_97_1274.png,帅帅拍卖,0.9912,"[[np.int32(430), np.int32(1050)], [np.int32(764), np.int32(1050)], [np.int32(764), np.int32(1152)], [np.int32(430), np.int32(1152)]]",,,,
微信图片_20251122072929_97_1274.png,结束时间:2025-06-0121:34:40,0.8701,"[[np.int32(54), np.int32(1258)], [np.int32(638), np.int32(1258)], [np.int32(638), np.int32(1312)], [np.int32(54), np.int32(1312)]]",,,,
微信图片_20251122072929_97_1274.png,2019-20 Panini Prizm Ja Morant RC pz,0.3201,"[[np.int32(57), np.int32(1340)], [np.int32(1053), np.int32(1340)], [np.int32(1053), np.int32(1405)], [np.int32(57), np.int32(1405)]]",,,,
微信图片_20251122072929_97_1274.png,灰熊新秀贾莫兰特  橙折  41/49编金标,0.7081,"[[np.int32(54), np.int32(1401)], [np.int32(1022), np.int32(1401)], [np.int32(1022), np.int32(1476)], [np.int32(54), np.int32(1476)]]",,,,
微信图片_20251122072929_97_1274.png,8GS9.5分,0.5645,"[[np.int32(57), np.int32(1479)], [np.int32(307), np.int32(1479)], [np.int32(307), np.int32(1543)], [np.int32(57), np.int32(1543)]]",,,,
微信图片_20251122072929_97_1274.png,卡品如图,0.9794,"[[np.int32(332), np.int32(1476)], [np.int32(556), np.int32(1476)], [np.int32(556), np.int32(1544)], [np.int32(332), np.int32(1544)]]",,,,
微信图片_20251122072929_97_1274.png,(帅帅拍卖],0.5401,"[[np.int32(580), np.int32(1474)], [np.int32(856), np.int32(1474)], [np.int32(856), np.int32(1546)], [np.int32(580), np.int32(1546)]]",,,,
微信图片_20251122072929_97_1274.png,Axi,0.9912,"[[np.int32(880), np.int32(1484)], [np.int32(962), np.int32(1484)], [np.int32(962), np.int32(1536)], [np.int32(880), np.int32(1536)]]",,,,
微信图片_20251122072929_97_1274.png,"半9,000.00",0.8287,"[[np.int32(51), np.int32(1569)], [np.int32(409), np.int32(1569)], [np.int32(409), np.int32(1653)], [np.int32(51), np.int32(1653)]]",9000.0,,,
微信图片_20251122072929_97_1274.png,"$1,249.20",0.6804,"[[np.int32(54), np.int32(1652)], [np.int32(298), np.int32(1652)], [np.int32(298), np.int32(1704)], [np.int32(54), np.int32(1704)]]",,1249.2,,
微信图片_20251122072929_97_1274.png,冬52 次竞价,0.206,"[[np.int32(58), np.int32(1716)], [np.int32(282), np.int32(1716)], [np.int32(282), np.int32(1770)], [np.int32(58), np.int32(1770)]]",,,,52.0
微信图片_20251122072929_97_1274.png,运费: 半18.00,0.5963,"[[np.int32(76), np.int32(1807)], [np.int32(320), np.int32(1807)], [np.int32(320), np.int32(1861)], [np.int32(76), np.int32(1861)]]",,,18.0,
微信图片_20251122072929_97_1274.png,商品属性,0.9877,"[[np.int32(56), np.int32(1942)], [np.int32(232), np.int32(1942)], [np.int32(232), np.int32(1998)], [np.int32(56), np.int32(1998)]]",,,,
微信图片_20251122072929_97_1274.png,商品编号,0.9964,"[[np.int32(56), np.int32(2038)], [np.int32(220), np.int32(2038)], [np.int32(220), np.int32(2092)], [np.int32(56), np.int32(2092)]]",,,,
微信图片_20251122072929_97_1274.png,250527172926877,0.5458,"[[np.int32(357), np.int32(2043)], [np.int32(697), np.int32(2043)], [np.int32(697), np.int32(2085)], [np.int32(357), np.int32(2085)]]",,,,
微信图片_20251122072929_97_1274.png,1蛐a|,0.0001,"[[np.int32(71), np.int32(2231)], [np.int32(191), np.int32(2231)], [np.int32(191), np.int32(2293)], [np.int32(71), np.int32(2293)]]",,,,
微信图片_20251122072929_97_1274.png,华子多多支持,0.9775,"[[np.int32(237), np.int32(2199)], [np.int32(533), np.int32(2199)], [np.int32(533), np.int32(2265)], [np.int32(237), np.int32(2265)]]",,,,
微信图片_20251122072929_97_1274.png,/,0.1672,"[[np.int32(904), np.int32(2220)], [np.int32(990), np.int32(2220)], [np.int32(990), np.int32(2298)], [np.int32(904), np.int32(2298)]]",,,,
微信图片_20251122072929_97_1274.png,企业商户,0.9828,"[[np.int32(253), np.int32(2279)], [np.int32(377), np.int32(2279)], [np.int32(377), np.int32(2321)], [np.int32(253), np.int32(2321)]]",,,,
微信图片_20251122072929_97_1274.png,好评率,0.531,"[[np.int32(181), np.int32(2395)], [np.int32(289), np.int32(2395)], [np.int32(289), np.int32(2439)], [np.int32(181), np.int32(2439)]]",,,,
微信图片_20251122072929_97_1274.png,好评数,0.9835,"[[np.int32(535), np.int32(2395)], [np.int32(645), np.int32(2395)], [np.int32(645), np.int32(2439)], [np.int32(535), np.int32(2439)]]",,,,
微信图片_20251122072929_97_1274.png,差评数,0.9713,"[[np.int32(889), np.int32(2394)], [np.int32(997), np.int32(2394)], [np.int32(997), np.int32(2438)], [np.int32(889), np.int32(2438)]]",,,,
微信图片_20251122072929_97_1274.png,99.709,0.8574,"[[np.int32(155), np.int32(2447)], [np.int32(315), np.int32(2447)], [np.int32(315), np.int32(2491)], [np.int32(155), np.int32(2491)]]",,,,
微信图片_20251122072929_97_1274.png,38717,0.9995,"[[np.int32(529), np.int32(2447)], [np.int32(649), np.int32(2447)], [np.int32(649), np.int32(2491)], [np.int32(529), np.int32(2491)]]",,,,
微信图片_20251122072929_97_1274.png,116,0.9993,"[[np.int32(907), np.int32(2447)], [np.int32(977), np.int32(2447)], [np.int32(977), np.int32(2491)], [np.int32(907), np.int32(2491)]]",,,,
微信图片_20251122072929_97_1274.png,商品已售出,0.5274,"[[np.float64(911.337410843551), np.float64(1601.0366975919583)], [np.float64(1099.9987117897922), np.float64(1653.875674367051)], [np.float64(1083.662589156449), np.float64(1702.9633024080417)], [np.float64(895.0012882102078), np.float64(1650.124325632949)]]",,,,
微信图片_20251122072931_98_1274.png,令 @夕,0.0243,"[[np.int32(918), np.int32(62)], [np.int32(1064), np.int32(62)], [np.int32(1064), np.int32(114)], [np.int32(918), np.int32(114)]]",,,,
微信图片_20251122072931_98_1274.png,商品,0.9864,"[[np.int32(538), np.int32(202)], [np.int32(640), np.int32(202)], [np.int32(640), np.int32(258)], [np.int32(538), np.int32(258)]]",,,,
微信图片_20251122072931_98_1274.png,2019 PANINI PRIZM,0.5905,"[[np.int32(403), np.int32(395)], [np.int32(591), np.int32(395)], [np.int32(591), np.int32(415)], [np.int32(403), np.int32(415)]]",,,,
微信图片_20251122072931_98_1274.png,4249,0.8185,"[[np.int32(707), np.int32(399)], [np.int32(757), np.int32(399)], [np.int32(757), np.int32(415)], [np.int32(707), np.int32(415)]]",,,,
微信图片_20251122072931_98_1274.png,JA MORANT,0.8727,"[[np.int32(403), np.int32(413)], [np.int32(523), np.int32(413)], [np.int32(523), np.int32(433)], [np.int32(403), np.int32(433)]]",,,,
微信图片_20251122072931_98_1274.png,MINT,0.9953,"[[np.int32(705), np.int32(413)], [np.int32(755), np.int32(413)], [np.int32(755), np.int32(431)], [np.int32(705), np.int32(431)]]",,,,
微信图片_20251122072931_98_1274.png,BLUE ICE,0.9416,"[[np.int32(401), np.int32(429)], [np.int32(491), np.int32(429)], [np.int32(491), np.int32(449)], [np.int32(401), np.int32(449)]]",,,,
微信图片_20251122072931_98_1274.png,51425397,0.6569,"[[np.int32(656), np.int32(449)], [np.int32(756), np.int32(449)], [np.int32(756), np.int32(469)], [np.int32(656), np.int32(469)]]",,,,
微信图片_20251122072931_98_1274.png,R,0.2086,"[[np.int32(719), np.int32(563)], [np.int32(747), np.int32(563)], [np.int32(747), np.int32(583)], [np.int32(719), np.int32(583)]]",,,,
微信图片_20251122072931_98_1274.png,1,0.0728,"[[np.int32(594), np.int32(674)], [np.int32(628), np.int32(674)], [np.int32(628), np.int32(698)], [np.int32(594), np.int32(698)]]",,,,
微信图片_20251122072931_98_1274.png,CLs,0.0026,"[[np.int32(541), np.int32(965)], [np.int32(611), np.int32(965)], [np.int32(611), np.int32(981)], [np.int32(541), np.int32(981)]]",,,,
微信图片_20251122072931_98_1274.png,JA MORANT,0.4502,"[[np.int32(518), np.int32(992)], [np.int32(652), np.int32(992)], [np.int32(652), np.int32(1022)], [np.int32(518), np.int32(1022)]]",,,,
微信图片_20251122072931_98_1274.png,7ZLIES,0.5086,"[[np.int32(563), np.int32(1031)], [np.int32(647), np.int32(1031)], [np.int32(647), np.int32(1051)], [np.int32(563), np.int32(1051)]]",,,,
微信图片_20251122072931_98_1274.png,结束时间:2025-01-13  21:02:32,0.5889,"[[np.int32(54), np.int32(1258)], [np.int32(632), np.int32(1258)], [np.int32(632), np.int32(1312)], [np.int32(54), np.int32(1312)]]",,,,
微信图片_20251122072931_98_1274.png,2019-20 Panini Prizm Ja Morant RC (十,0.5867,"[[np.int32(57), np.int32(1339)], [np.int32(1099), np.int32(1339)], [np.int32(1099), np.int32(1407)], [np.int32(57), np.int32(1407)]]",,,,
微信图片_20251122072931_98_1274.png,元拍卖1,0.4752,"[[np.int32(54), np.int32(1404)], [np.int32(252), np.int32(1404)], [np.int32(252), np.int32(1476)], [np.int32(54), np.int32(1476)]]",,,,
